TAZ,CostIIF,CostXXF,CostIXF,CostHBW,CostHBO,CostNHB,CostREC,CostXXP,TimeDiff,TotalFreigh,TotalPass,TotalREC,TotalHBW,TotalHBO,TotalNHB,TotalItime,TotalBtime,TotalTDiff
3638,0,0,0,0,0,0,0,0,11867.52,0,0,0,3.37,13.46,0,193104469.2,193116336.8,81946898.95
3639,0,0,0,0,0,0,0,0,11867.52,0,0,0,49.73,114.36,16.21,193101809,193113676.5,81958766.47
3640,0,0,0,0,0,0,748.05,0,11870.72,0,0,24.03,14.57,32.64,3.39,193088340.3,193100211,81970637.19
3641,0,0,0,0,0,0,0,0,11870.72,0,0,0,50.67,107.86,36.62,193084308.8,193096179.5,81982507.91
3642,0,0,0,0,0,0,0,0,11870.72,0,0,0,61.37,119.3,34.72,193107295.8,193119166.6,81994378.63
3643,0,0,0,0,0,0,0,0,11870.72,0,0,0,0,0,0,193102491.6,193114362.4,82006249.35
3644,0,0,0,0,0,0,0,0,11870.72,0,0,0,0,0,0,193114418.2,193126288.9,82018120.07
3645,6.97542967,0,0,0,0,0,0,0,3649.54,165.68,0,0.09,103.99,245.98,36.27,193093101.2,193096750.7,82021769.61
3646,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.77,3.88,0,193105609.1,193109258.6,82025419.15
3647,11.40552121,0,0,0,0,0,0,0,3649.54,247.89,0,0.03,43.38,101.85,11.18,193117451,193121100.6,82029068.69
3648,0,0,0,0,0,0,0,0,3649.54,0,0,0,6.81,22.52,0.34,193087210.8,193090860.3,82032718.23
3649,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193085269.5,193088919.1,82036367.77
3650,0,0,0,0,0,0,0,0,3649.54,0,0,0,17.52,64.79,2.7,193071024.7,193074674.3,82040017.31
3651,0,0,0,0,0,0,0,0,3649.54,0,0,0,3.79,21.03,0,193059590,193063239.5,82043666.85
3652,6.55809848,0,0,0,0,0,0,0,3996.54,131.34,0,0,0.56,1.84,19.11,193059213.3,193063209.8,82047663.39
3653,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193103960.7,193107610.2,82051312.93
3654,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193170714.1,193174363.6,82054962.47
3655,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193184873.6,193188523.1,82058612.01
3656,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193097026.2,193100675.7,82062261.55
3657,0,0,0,0,0,0,158.1,0,3649.54,0,0,25.54,10.65,32.59,0.09,193041463.4,193045112.9,82065911.09
3658,0,0,0,0,0,0,0,0,3649.54,0,0,0,11.28,35.35,0.58,193062216.9,193065866.5,82069560.63
3659,0,0,0,0,0,0,0,0,3649.54,0,0,0,12.29,53.37,1.09,193079932.7,193083582.2,82073210.17
3660,0,0,0,0,0,0,0,0,3649.54,0,0,0,5.5,12.29,1.37,193098683,193102332.5,82076859.71
3661,2.0788839,0,0,0,0,0,0,0,3649.54,49.42,0,0.04,52.02,138,14.73,193114619.1,193118268.7,82080509.25
3662,0,0,0,0,0,0,0,0,3649.54,0,0,0,8.56,26.12,0.32,193155010,193158659.5,82084158.79
3663,0,0,0,0,0,0,0,0,3649.54,0,0,0,21.16,50.96,2.35,193140164,193143813.6,82087808.33
3664,0,0,0,0,0,0,0,0,3649.54,0,0,0.01,23.05,71.39,1.81,193141537,193145186.5,82091457.87
3665,0,0,0,0,0,0,0,0,6836.44,13.95,0,0,0.85,2.07,29.31,193154925.5,193161761.9,82098294.31
3666,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193230718.3,193237554.7,82105130.75
3667,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193269248.5,193276084.9,82111967.19
3668,0,0,0,0,0,0,0,0,9946.18,0,0,0,1.68,3.31,0,193324783.8,193334730,82121913.37
3669,0,0,0,0,0,0,0,0,10632.78,0,0,0,3.67,2.21,0,193396646.3,193407279.1,82132546.15
3670,0,0,0,0,0,0,0,0,8154.04,0,0,0,0,0,0,193460173.8,193468327.8,82140700.19
3671,0,0,0,0,0,0,0,0,7454.02,0,0,0,0.78,0.49,0,193426977.1,193434431.1,82148154.21
3672,0,0,0,0,0,0,0,0,7454.02,0,0,0,0,0,0,193360833.8,193368287.8,82155608.23
3673,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193387654.4,193394490.8,82162444.67
3674,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193424175,193431011.4,82169281.11
3675,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193235108,193241944.5,82176117.55
3676,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193487128.2,193493964.6,82182953.99
3677,0,0,0,0,0,0,0,0,6836.44,0,0,0,2.51,1.7,0.06,193307644.1,193314480.6,82189790.43
3678,0,0,0,0,0,0,0,0,6836.44,0,0,0,1.03,2.18,0,193298891.5,193305727.9,82196626.87
3679,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193326014.1,193332850.5,82203463.31
3680,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193382537.2,193389373.7,82210299.75
3681,0,0,0,0,0,0,0,0,6836.44,0,0,0,0,0,0,193587399.8,193594236.2,82217136.19
3682,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,193224117.1,193227766.6,82220785.73
3683,111.1671291,0,0,0,0,0,0,0,3628.12,2822.05,0,0.02,40.17,75.93,89.47,193573143.1,193576771.2,82224413.85
3684,164.1816312,0,0,0,0,0,0,0,3628.12,4189.23,0,0.03,62.56,87.84,133.91,193571341.1,193574969.2,82228041.97
3685,235.0224319,0,0,0,0,0,0,0,3628.12,5961.15,0,0.07,62.96,118.98,285.79,193579073,193582701.1,82231670.09
3686,569.3084566,0,0,0,0,0,0,0,3628.12,14446.43,0,0.04,40.3,63.56,312.2,193577099.4,193580727.5,82235298.21
3687,39.91728459,0,0,0,0,0,0,0,3628.12,1031.58,0,0.01,26.89,67.76,30.22,193607903.5,193611531.6,82238926.33
3688,21.30664912,0,0,0,0,0,0,0,3628.12,569.86,0,0.01,32.97,73.17,45.63,193604617.6,193608245.7,82242554.45
3689,0,0,0,0,0,0,0,0,3628.12,0,0,0,4.89,9.19,5.12,193613310,193616938.1,82246182.57
3690,108.934478,0,0,0,0,0,0,0,3628.12,2840.09,0,0.01,24.71,64.26,48.5,193613667.7,193617295.8,82249810.69
3691,372.8591671,0,0,0,0,0,0,0,3628.12,9134.72,0,0.05,55.32,116.5,276.74,193655240.4,193658868.6,82253438.81
3692,35.04667441,0,0,0,0,0,0,0,3628.12,866.77,0,0.01,38.55,79.25,130.56,193658836.3,193662464.5,82257066.93
3693,107.0561656,0,0,0,0,0,0,0,3628.12,2649.89,0,0.01,20.92,41.79,56.14,193663544.9,193667173,82260695.05
3694,154.2582606,0,0,0,0,0,0,0,3628.12,4365.68,0,0.01,42.07,61.59,80.74,193730524.4,193734152.6,82264323.17
3695,120.712759,0,0,0,0,0,0,0,3628.12,3504.08,0,0.02,36.05,59.35,74.06,193734922.8,193738550.9,82267951.29
3696,22.1484395,0,0,0,0,0,0,0,3628.12,643.88,0,0,2.06,2.96,4.54,193726062.3,193729690.4,82271579.41
3697,18.43131918,0,0,0,0,0,0,0,3628.12,533.05,0,0,3.9,5.58,10.06,193730374.8,193734002.9,82275207.53
3698,17.1299449,0,0,0,0,0,0,0,3649.54,1112.31,0,0,4.96,9.25,15.85,194016205.4,194019855,82278857.07
3699,19.70529791,0,0,0,0,0,0,0,3649.54,1304.81,0,0,2.02,3.09,12.45,194016016.2,194019665.8,82282506.61
3700,309.7843165,0,0,0,0,0,0,0,3649.54,19858.47,0,0.06,18.82,41.8,189.74,194018264.9,194021914.4,82286156.15
3701,0,0,0,0,0,0,0,0,3628.12,0,0,0,3.3,10.89,0,193586294.3,193589922.4,82289784.27
3702,0,0,0,0,0,0,0,0,3628.12,1.05,0,0,0,0,0,193624267.3,193627895.4,82293412.39
3703,0,0,0,0,0,0,0,0,3628.12,1.07,0,0.01,20.73,43.67,18.79,193621977.5,193625605.6,82297040.51
3704,0,0,0,0,0,0,0,0,3628.12,1.05,0,0,0,0,0,193629811,193633439.1,82300668.63
3705,0,0,0,0,0,0,0,0,3628.12,0,0,0.01,26.66,49.04,31.65,193610732.2,193614360.3,82304296.75
3706,54.61031416,0,0,0,0,0,0,0,3628.12,1298.99,0,0,10.03,19.63,34.3,193614034.5,193617662.6,82307924.87
3707,0,0,0,0,0,0,0,0,3628.12,0.95,0,0,12.27,36.4,8.96,193585009.2,193588637.3,82311552.99
3708,0,0,0,0,0,0,0,0,3628.12,5.2,0,0,9.85,28.27,12.72,193603536,193607164.1,82315181.11
3709,0,0,0,0,0,0,0,0,3628.12,0.81,0,0,0,0,0,193558489.4,193562117.5,82318809.23
3710,0,0,0,0,0,0,0,0,3628.12,0.85,0,0,0,0,0,193564238.6,193567866.7,82322437.35
3711,0,0,0,0,0,0,0,0,3628.12,1.98,0,0,7.66,16.74,7.43,193562955.3,193566583.5,82326065.47
3712,40.56228222,0,0,0,0,0,0,0,3628.12,1033.13,0,0,12.54,34.03,17.52,193582115.9,193585744,82329693.59
3713,0,0,0,0,0,0,0,0,3628.12,0,0,0.01,20.98,60.83,16.63,193588249.5,193591877.7,82333321.71
3714,0,0,0,0,0,0,0,0,3628.12,0,0,0.01,34.86,89.15,22.83,193620549.4,193624177.5,82336949.83
3715,21.94348819,0,0,0,0,0,0,0,3628.12,569.83,0,0,0,0,1.48,193583698.4,193587326.5,82340577.95
3716,23.87723581,0,0,0,0,0,0,0,3628.12,622.36,0,0,3.05,4.67,18.01,193589799.9,193593428,82344206.07
3717,0,0,0,0,0,0,0,0,3628.12,3.27,0,0,0,0,0,193606990.6,193610618.8,82347834.19
3718,0,0,0,0,0,0,0,0,3628.12,0,0,0,16.86,31.64,10.51,193597636.8,193601264.9,82351462.31
3719,0,0,0,0,0,0,0,0,3628.12,0,0,0,2.2,2.95,2.11,193595749,193599377.1,82355090.43
3720,0,0,0,0,0,0,0,0,3628.12,2.09,0,0,2.41,10.03,0.51,193590998,193594626.1,82358718.55
3721,19.71543169,0,0,0,0,0,0,0,3628.12,535.49,0,0,4.77,19.02,18.06,193601759,193605387.1,82362346.67
3722,0,0,0,0,0,0,0,0,3628.12,0,0,0,0,0,0,193601896.4,193605524.5,82365974.79
3723,0,0,0,0,0,0,0,0,3628.12,1.01,0,0,0,0,0,193592255.7,193595883.8,82369602.91
3724,0,0,0,0,0,0,0,0,3628.12,0.99,0,0,0,0,0,193597382.7,193601010.8,82373231.03
3725,0,0,0,0,0,0,0,0,3628.12,1,0,0,0,0,0,193601531.5,193605159.6,82376859.15
3726,0,0,0,0,0,0,0,0,3628.12,1.01,0,0,0,0,0,193600751.1,193604379.2,82380487.27
3727,0,0,0,0,0,0,0,0,3628.12,1.01,0,0,0,0,0,193603497.2,193607125.3,82384115.39
3728,0,0,0,0,0,0,0,0,3628.12,1.01,0,0,0,0,0,193636576.5,193640204.6,82387743.51
3729,0,0,0,0,0,0,0,0,3628.12,0,0,0,7.12,15.92,4.56,193624130.1,193627758.2,82391371.63
3730,0,0,0,0,0,0,0,0,3628.12,0,0,0,0,0,0,193657809.1,193661437.2,82394999.75
3731,0,0,0,0,0,0,0,0,3628.12,1.09,0,0,0,0,0,193668473.4,193672101.5,82398627.87
3732,0,0,0,0,0,0,0,0,3628.12,1.07,0,0,0,0,0,193657403.4,193661031.5,82402255.99
3733,0,0,0,0,0,0,0,0,3628.12,0.98,0,0,0,0,0,193623161.5,193626789.7,82405884.11
3734,0,0,0,0,0,0,0,0,3628.12,1.11,0,0,0,0,0,193691000.4,193694628.5,82409512.23
3735,0,0,0,0,0,0,0,0,3628.12,0,0,0,0,0,0,193687944.3,193691572.4,82413140.35
3736,0,0,0,0,0,0,0,0,3628.12,1.01,0,0,2.67,7.43,1.08,193632939.5,193636567.6,82416768.47
3737,0,0,0,0,0,0,0,0,3628.12,0,0,0,1.83,2.74,0,193947667.8,193951295.9,82420396.59
3738,0,0,0,0,0,0,0,0,3628.12,0,0,0,2.25,5.53,1.1,193654618.2,193658246.3,82424024.71
3739,0,0,0,0,0,0,0,0,3628.12,0,0,0,3.58,10.21,4.44,193647830.7,193651458.8,82427652.83
3740,0,0,0,0,0,0,0,0,3628.12,1.08,0,0,6.79,15.27,5.89,193673656.5,193677284.6,82431280.95
3741,0,0,0,0,0,0,0,0,3628.12,1.07,0,0,11.99,25.11,13.35,193672462.5,193676090.6,82434909.07
3742,0,0,0,0,0,0,0,0,3628.12,1.12,0,0,2.38,4.98,1.84,193695531,193699159.1,82438537.19
3743,0,0,0,0,0,0,0,0,3628.12,1.08,0,0,0,0,0,193685757,193689385.1,82442165.31
3744,0,0,0,0,0,0,0,0,3628.12,1.08,0,0,0,0,0,193672834.7,193676462.8,82445793.43
3745,0,0,0,0,0,0,0,0,3628.12,0,0,0,3.94,10.38,1.16,193685344.5,193688972.6,82449421.55
3746,10.62977212,0,0,0,0,0,0,0,3628.12,295.11,0,0.01,26.56,50.47,28.67,193727607.1,193731235.2,82453049.67
3747,0,0,0,0,0,0,0,0,3628.12,0,0,0.01,29.16,44.45,18.46,193799141.8,193802769.9,82456677.79
3748,0,0,0,0,0,0,0,0,3628.12,0,0,0,4.03,7.79,1.92,193744941.4,193748569.5,82460305.91
3749,0,0,0,0,0,0,0,0,3628.12,0,0,0,0.97,1.92,0.54,193738676.9,193742305,82463934.03
3750,185.3301763,0,0,0,0,0,0,0,3628.12,5138.22,0,0,6.94,10.39,90.16,193723221.8,193726850,82467562.15
3751,436.8253605,0,0,0,0,0,0,0,3628.12,12206.88,0,0,0,0,179.45,193725751.8,193729379.9,82471190.27
3752,476.1836987,0,0,0,0,0,0,0,3628.12,15027.83,0,0,5.86,7.5,185.97,193744712.3,193748340.4,82474818.39
3753,10.72136255,0,0,0,0,0,0,0,3628.12,295.24,0,0.01,24.9,55.51,62.48,193718137.8,193721765.9,82478446.51
3754,0,0,0,0,0,0,0,0,3628.12,0,0,0,0,0,0,193714018.9,193717647,82482074.63
3755,20.22877611,0,0,0,0,0,0,0,3628.12,570.16,0,0.01,30.25,63.47,57.16,193721822.7,193725450.8,82485702.75
3756,0,0,0,0,0,0,0,0,3628.12,1.13,0,0,0,0,0,193728601.9,193732230,82489330.87
3757,0,0,0,0,0,0,0,0,3628.12,1.14,0,0,2.99,12.58,1.63,193729831.7,193733459.9,82492958.99
3758,9.78398833,0,0,0,0,0,0,0,3628.12,297.75,0,0,10,32.21,20.08,193743069.9,193746698.1,82496587.11
3759,0,0,0,0,0,0,0,0,3628.12,0,0,0.01,26.49,51.7,29.45,193752337.4,193755965.5,82500215.23
3760,0,0,0,0,0,0,0,0,3628.12,0,0,0,4.87,6.91,4.5,193722707,193726335.1,82503843.35
3761,10.34130304,0,0,0,0,0,0,0,3628.12,296.46,0,0.01,12.6,27.07,12.24,193731382.6,193735010.7,82507471.47
3762,101.5342886,0,0,0,0,0,0,0,3628.12,3059.74,0,0,0.72,1.29,43.88,193739617.1,193743245.2,82511099.59
3763,6.21123137,0,0,0,0,0,0,0,3628.12,296.3,0,0.01,16.77,31.18,17.13,193783126.2,193786754.4,82514727.71
3764,93.83944671,0,0,0,0,0,0,0,3628.12,6516.93,0,0.01,2.51,7.24,14.8,194289820.8,194293448.9,82518355.83
3765,132.6186568,0,0,0,0,0,550.54,0,3628.12,7926.09,0,43.29,8.38,10.87,29.43,193900878.5,193904506.6,82521983.95
3766,0,0,0,0,0,0,0,0,3628.12,0,0,0,7.31,7.66,1.19,194126125.1,194129753.2,82525612.07
3767,0,0,0,0,0,0,0,0,3649.54,1.19,0,0,4.03,16.6,1.16,194008517.1,194012166.7,82529261.61
3768,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194006972.6,194010622.1,82532911.15
3769,0,0,0,0,0,0,0,0,3649.54,0,0,0,1,1.08,0,194277936.7,194281586.2,82536560.69
3770,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193187534.3,193200747.3,82549773.73
3771,49.29248673,0,0,0,0,0,0,0,13213.04,274.27,0,0.05,105.07,284.45,11.64,193189165.5,193202378.5,82562986.77
3772,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0.65,193183931,193197144,82576199.81
3773,0,0,0,0,0,0,0,0,13213.04,11.63,0,0,42.91,96.79,24.63,193177671.8,193190884.9,82589412.85
3774,0,0,0,0,0,0,0,0,13213.04,0,0,0,25,47.72,7.11,193171069.8,193184282.8,82602625.89
3775,49.29248673,0,0,0,0,0,0,0,13213.04,300.59,0,0,65.62,125.27,75.38,193174588,193187801.1,82615838.93
3776,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,119.61,282.63,20,193176561.8,193189774.8,82629051.97
3777,49.29248673,0,0,0,0,0,0,0,13213.04,281.78,0,0.04,82.64,237.24,24.72,193161932.9,193175145.9,82642265.01
3778,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193287545,193300758,82655478.05
3779,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193265084.7,193278297.8,82668691.09
3780,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193258622.7,193271835.8,82681904.13
3781,0,0,0,0,0,0,0,0,13213.04,1.84,0,0.02,58.86,153.31,14.66,193246182.2,193259395.2,82695117.17
3782,0,0,0,0,0,0,0,0,13213.04,6.47,0,0.02,65.76,138.66,25.6,193246525.4,193259738.4,82708330.21
3783,198.2031626,0,0,0,0,0,0,0,13213.04,1108.92,0,0.03,42.73,131.42,22.63,193225596.9,193238809.9,82721543.25
3784,20.46498755,0,0,0,0,0,0,0,13213.04,132.48,0,0.04,47.26,134.25,11.77,193224421.3,193237634.3,82734756.29
3785,20.46498755,0,0,0,0,0,0,0,13213.04,132.5,0,0.01,65.37,160.78,21.34,193221163.5,193234376.5,82747969.33
3786,0,0,0,0,0,0,0,0,13213.04,0,0,2.13,4.34,10.31,0.12,193266648.6,193279861.7,82761182.37
3787,123.1680525,0,0,0,0,0,0,0,13213.04,688.31,0,0.13,140.16,443.53,68.45,193209233.5,193222446.5,82774395.41
3788,207.2991707,0,0,0,0,0,0,0,13213.04,557.63,0,0,30.42,62.4,15.67,193207075.9,193220288.9,82787608.45
3789,0,0,0,0,0,0,0,0,13213.04,0,0,0.09,119.02,293.23,41.13,193219071.9,193232285,82800821.49
3790,0,0,0,0,0,0,0,0,13213.04,0,0,0,19.26,48.39,5.73,193203374.5,193216587.6,82814034.53
3791,136.967077,0,0,0,0,0,0,0,13213.04,146.16,0,0,32.99,90.04,18.12,193202888,193216101,82827247.57
3792,193.839413,0,0,0,0,0,0,0,13213.04,557.79,0,0.01,22.63,73.69,6.91,193212331.8,193225544.8,82840460.61
3793,0,0,0,0,0,0,0,0,13213.04,6.16,0,0,19.36,45.77,18.49,193221332.2,193234545.2,82853673.65
3794,247.8473687,0,0,0,0,0,0,0,13213.04,1408.17,0,0.18,157.63,380.35,176.09,193214998,193228211.1,82866886.69
3795,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,72.03,154.43,25.97,193222921.8,193236134.8,82880099.73
3796,20.71395208,0,0,0,0,0,0,0,13213.04,136.09,0,0.02,65.98,166.04,37.28,193212453.3,193225666.3,82893312.77
3797,272.1847466,0,0,0,0,0,0,0,13213.04,1521.63,0,0.01,59.41,158.55,20.6,193211949.7,193225162.7,82906525.81
3798,20.91649876,0,0,0,0,0,0,0,13213.04,170.38,0,0.25,466.45,919.18,293.38,193218458.8,193231671.8,82919738.85
3799,72.70558705,0,0,0,0,0,0,0,13213.04,495.75,0,0.18,208.24,367.28,348.98,193223745.9,193236958.9,82932951.89
3800,72.46448049,0,0,0,0,0,0,0,13213.04,429.95,0,0.18,209.82,435,208.37,193208168.6,193221381.7,82946164.93
3801,102.1317519,0,0,0,0,0,0,0,13213.04,670.46,0,0,23.14,46.93,417.79,193205138.6,193218351.6,82959377.97
3802,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,54.06,141.87,19.8,193204452.1,193217665.1,82972591.01
3803,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,53.6,140.36,26.52,193195928.1,193209141.1,82985804.05
3804,72.46448049,0,0,0,0,0,0,0,13213.04,413.52,0,0,16.73,46.26,11.89,193196175.9,193209388.9,82999017.09
3805,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.89,5.97,0.13,193193268.9,193206482,83012230.13
3806,0,0,0,0,0,0,0,0,13213.04,0.83,0,0.02,66.61,182.14,23.14,193182384.1,193195597.1,83025443.17
3807,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.76,29.77,0.59,193258388.6,193271601.7,83038656.21
3808,73.66516111,0,0,0,0,0,0,0,13213.04,498.33,0,0.01,109.78,210.72,418.4,193147199.2,193160412.2,83051869.25
3809,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,61.42,107.95,5.32,193186386.6,193199599.7,83065082.29
3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,83065082.29
3811,1.60169472,0,0,0,16.54,0,0,0,13213.04,234.93,0,0,0,0,300.13,193155900.5,193169113.6,83078295.33
3812,0,0,0,0,0,0,411.76,0,13213.04,0,0,18.25,3.21,11.2,0,193138677.6,193151890.6,83091508.37
3813,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193257575.7,193270788.8,83104721.41
3814,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,67.67,186.01,10.89,193199776.8,193212989.9,83117934.45
3815,178.2795162,0,0,0,0,0,0,0,13213.04,146.27,0,0,0,0,0,193167834.7,193181047.7,83131147.49
3816,0,0,0,0,0,0,0,0,13213.04,27.65,0,0,8.69,18.3,58.58,193148935.4,193162148.4,83144360.53
3817,424.1606319,0,0,0,0,0,0,0,13213.04,2283.68,0,0.06,88.88,245.65,42.52,193152914.4,193166127.5,83157573.57
3818,0,0,0,0,0,0,0,0,13213.04,0,0,0,11.96,27,0.63,193169471,193182684.1,83170786.61
3819,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.39,3.68,0,193157629.9,193170842.9,83183999.65
3820,0,0,0,0,0,0,0,0,13213.04,0,0,0,15.99,35.01,2.23,193152624.6,193165837.7,83197212.69
3821,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.45,11.88,0.63,193155503.2,193168716.3,83210425.73
3822,60.29205577,0,0,0,0,0,0,0,13213.04,86.85,0,0.02,55.34,132.13,145.36,193165616.3,193178829.3,83223638.77
3823,20.92435673,0,0,0,0,0,0,0,13213.04,131.95,0,0.08,77.59,196.5,28.42,193181023.5,193194236.5,83236851.81
3824,0,0,0,0,0,0,0,0,13213.04,0,0,0.05,73.03,180.66,15.62,193195489.8,193208702.9,83250064.85
3825,0,0,0,0,0,0,0,0,13213.04,0,0,0.08,97,208.87,23.43,193205272.2,193218485.2,83263277.89
3826,49.29248673,0,0,0,0,0,0,0,13213.04,274.31,0,0.05,102.7,241.28,43.29,193179273.9,193192486.9,83276490.93
3827,0,0,0,0,0,0,0,0,13213.04,0,0,0,18.4,40.28,3.62,193167571.6,193180784.7,83289703.97
3828,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,46.97,114.57,11.76,193174474.2,193187687.2,83302917.01
3829,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193170667.5,193183880.6,83316130.05
3830,0,0,0,0,0,0,0,0,13213.04,0,0,0,23.69,63.44,4.73,193172383.7,193185596.8,83329343.09
3831,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,45,111.45,9.15,193179468.1,193192681.2,83342556.13
3832,0,0,0,0,0,0,0,0,13213.04,0,0,0,35.3,102.15,8.77,193181575.2,193194788.3,83355769.17
3833,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193187472.8,193200685.8,83368982.21
3834,0,0,0,0,0,0,0,0,13213.04,0,0,0,9.6,21.36,1.92,193206360.4,193219573.5,83382195.25
3835,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.19,5.12,9.63,193207903.9,193221117,83395408.29
3836,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,18.1,193201621.6,193214834.6,83408621.33
3837,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,52.79,172.57,11.71,193197139.4,193210352.5,83421834.37
3838,0,0,0,0,0,0,0,0,13213.04,49.59,0,0.02,32.48,68.38,197.94,193201342.6,193214555.6,83435047.41
3839,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.24,4.97,0.64,193197997.5,193211210.6,83448260.45
3840,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,94.11,244.98,29.56,193212867.9,193226080.9,83461473.49
3841,0,0,0,0,0,0,0,0,13213.04,12.73,0,0,14.4,25.04,12.05,193280636.5,193293849.5,83474686.53
3842,163.7462224,0,0,0,0,0,0,0,13213.04,146.19,0,0,2.21,4.94,0,193195706.8,193208919.8,83487899.57
3843,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.19,5.05,0.12,193190070.2,193203283.2,83501112.61
3844,0,0,0,0,0,0,0,0,13213.04,0,0,0,24.27,76.29,4.92,193186612,193199825.1,83514325.65
3845,0,0,0,0,0,0,0,0,13213.04,2.98,0,0.01,30.86,94.9,10.55,193186351.8,193199564.8,83527538.69
3846,0,0,0,0,0,0,0,0,13213.04,0,0,0,9.05,26.1,0.87,193183684.2,193196897.2,83540751.73
3847,0,0,0,0,0,0,0,0,13213.04,1.83,0,0,5.44,11.72,0.6,193241356.7,193254569.7,83553964.77
3848,0,0,0,0,0,0,0,0,13213.04,0,0,0,7.91,14.4,0,193364948.8,193378161.9,83567177.81
3849,0,0,0,0,0,0,0,0,13213.04,0,0,0,53.84,51.54,2.68,193290364.3,193303577.3,83580390.85
3850,0,0,0,0,0,0,0,0,13213.04,2.85,0,0,5.21,7.42,0.09,193342924.1,193356137.2,83593603.89
3851,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193335334.3,193348547.4,83606816.93
3852,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193386562.9,193399775.9,83620029.97
3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,83620029.97
3854,0,0,0,0,0,0,0,0,4120.71,3.83,0,0.01,33.2,120.36,7.86,193123717.7,193127838.4,83624150.68
3855,6.53065999,0,0,0,4.19,0,76.22,0,3649.54,860.84,0,15.25,80.1,81.1,1001.34,193127730.2,193131379.7,83627800.22
3856,110.0024749,0,0,0,0,0,0,0,3649.54,4475.55,0,0.25,139.44,263.01,24.11,193248876,193252525.6,83631449.76
3857,0,0,0,0,0,0,0,0,3649.54,0.62,0,0.07,48.85,25.2,1.36,193262171.4,193265820.9,83635099.3
3858,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.22,4.86,0,193241470.1,193245119.6,83638748.84
3859,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.65,0.49,0,193494608.4,193498257.9,83642398.38
3860,0,0,0,0,0,0,0,0,3649.54,0.06,0,0.03,43.1,71.05,2.98,193064516.9,193068166.5,83646047.92
3861,0.31152771,0,0,0,0,0,0,0,3649.54,88.77,0,0,8.4,9.71,34.67,193228889.2,193232538.8,83649697.46
3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,83649697.46
3863,0,0,0,0,0,0,0,0,0,0,0,0,4.8,11.74,0,193206404.2,193206404.2,83649697.46
3864,0,0,0,0,0,0.16,0,0,190.2,0.05,0,0,1.58,4.99,0,193264211.9,193264402.1,83649887.66
3865,0,0,0,0,0,0,0,0,190.2,0,0,0,0,0,0,193246019.1,193246209.3,83650077.86
